name,score,evaluate,meta,url,cover_url
Python 语言构建机器学习系统 第2版（影印版）,0,0,"Luis·Pedro·Coelho,WilliRi·chert,东南大学出版社,2016-1-1,68.00元",https://book.douban.com/subject/26759991/,https://img3.doubanio.com/view/subject/l/public/s28572972.jpg
Python Qt GUI快速编程 : PyQt编程指南,0,0,"MarkSummerfield,闫锋欣,黄琳雅,王军锋,电子工业出版社,2016-9-1,79.00",https://book.douban.com/subject/26904580/,https://img3.doubanio.com/view/subject/l/public/s29126675.jpg
Python核心编程 第3版 英文版,0,0,"人民邮电出版社,2016-3-1",https://book.douban.com/subject/26773319/,https://img3.doubanio.com/view/subject/l/public/s28707911.jpg
Python数据分析基础,0,0,"[美]ClintonW.Brownley,陈光欣,人民邮电出版社,2017-8,69.00元",https://book.douban.com/subject/27100480/,https://img3.doubanio.com/view/subject/l/public/s29506063.jpg
高性能Python : 影印版,0,0,"（美）戈雷利克,（英）欧日沃尔德,东南大学出版社,2015-2",https://book.douban.com/subject/26430013/,https://img3.doubanio.com/view/subject/l/public/s28115202.jpg
Professional Python Frameworks : Web 2.0 Programming with Django and Turbogears,0,0,"DanaMoore,RaymondBudd,WilliamWright,Wrox,2007-10-16,USD39.99",https://book.douban.com/subject/2123551/,https://img3.doubanio.com/view/subject/l/public/s3512023.jpg
Python For Dummies (For Dummies (Computer/Tech)),0,0,"StefMaruch,AahzMaruch,ForDummies,2006,$29.99",https://book.douban.com/subject/2208819/,https://img3.doubanio.com/view/subject/l/public/s2652092.jpg
"Python Programming Language, including : Python , List Of Python Software, Pydev",0,0,"HephaestusBooks,HephaestusBooks,2011-8-31,USD19.75",https://book.douban.com/subject/10473169/,https://img1.doubanio.com/view/subject/l/public/s7412027.jpg
Python and HDF5,0,0,"AndrewCollette,O'ReillyMedia,2013-11-8,USD29.99",https://book.douban.com/subject/25782783/,https://img3.doubanio.com/view/subject/l/public/s27163802.jpg
Functional Python Programming,0,0,"StevenLott,PacktPublishing,2015-1-31,USD49.99",https://book.douban.com/subject/26335525/,https://img3.doubanio.com/view/subject/l/public/s28017770.jpg
Python游戏编程快速上手 第4版,0,0,"[美]AlSweigart,李强,人民邮电出版社,2017-10-1,69.00",https://book.douban.com/subject/27195063/,https://img1.doubanio.com/view/subject/l/public/s29669039.jpg
"Web Programming in Python : Techniques for Integrating Linux, Apache and MySQL",0,0,"GeorgeK.Thiruvathukal,ThomasW.Christopher,JohnP.Shafaee,PrenticeHallPTR,2001-10-15,USD44.99",https://book.douban.com/subject/1787768/,https://img3.doubanio.com/view/subject/l/public/s2696311.jpg
Game Programming With Python (Game Development Series),0,0,"SeanRiley,CharlesRiverMedia,2003-10-24,USD49.95",https://book.douban.com/subject/1510217/,https://img3.doubanio.com/view/subject/l/public/s4287872.jpg
Spark for Python Developers,0,0,"AmitNandi,PacktPublishing-ebooksAccount,2016-2-4,USD34.99",https://book.douban.com/subject/26673270/,https://img1.doubanio.com/view/subject/l/public/s28349387.jpg
Python机器学习经典实例,0,0,"[美]PrateekJoshi,陶俊杰,陈小莉,人民邮电出版社,2017-8,59.00元",https://book.douban.com/subject/27108478/,https://img3.doubanio.com/view/subject/l/public/s29512183.jpg
Python地理空间分析指南,0,0,"莱哈德(JoelLawhead),人民邮电出版社,2017-4-1,CNY79.00",https://book.douban.com/subject/27011700/,https://img3.doubanio.com/view/subject/l/public/s29443781.jpg
Python 3 And C Or C++ : Extending And Embedding Python,0,0,"GuidoVanRossum,FredL.Drake,CreateSpace,2009-3-20,USD15.95",https://book.douban.com/subject/3842896/,https://img3.doubanio.com/view/subject/l/public/s3877402.jpg
Modeling Creativity : CASE STUDIES IN PYTHON,0,0,"TomDeSmedt,UitgeverijUPAUniversityPressAntwerp,2013",https://book.douban.com/subject/26728434/,https://img1.doubanio.com/view/subject/l/public/s28424648.jpg
Marketing Data Science : Modeling Techniques in Predictive Analytics with R and Python,0,0,"ThomasW.Miller,PearsonFTPress,2015-5-22,USD79.99",https://book.douban.com/subject/26762353/,https://img3.doubanio.com/view/subject/l/public/s29568592.jpg
从问题到程序-用Python学编程和计算 : 用Python学编程和计算,0,0,"裘宗燕,机械工业出版社,2017-6-1",https://book.douban.com/subject/27076220/,https://img3.doubanio.com/view/subject/l/public/s29618173.jpg
Secret Recipes for the Python Ninja : Over 50 recipes that uncover powerful programming tactics in Pyt,0,0,"CodyJackson,PacktPublishing-ebooksAccount,2018-6-11,GBP37.99",https://book.douban.com/subject/30207232/,https://img3.doubanio.com/view/subject/l/public/s29752895.jpg
Python 3 技術手冊,0,0,"黃書逸,碁峰,2009年05月06日",https://book.douban.com/subject/3922632/,https://img3.doubanio.com/view/subject/l/public/s3933356.jpg
Mastering Python for Finance,0,0,"JamesMaWeiming,PacktPublishing-ebooksAccount,2015-5-29,USD49.99",https://book.douban.com/subject/26383194/,https://img3.doubanio.com/view/subject/l/public/s28065461.jpg
Python for Bioinformatics (Chapman & Hall/Crc Mathematical & Computational Biology),0,0,"SebastianBassi,Chapman&Hall,CRC,2009-09-30,USD69.95",https://book.douban.com/subject/4122449/,https://img3.doubanio.com/view/subject/l/public/s4044282.jpg
Essential Python for Corpus Linguistics,0,0,"MarkJohnson,BlackwellPublishers,2007-10,USD39.95",https://book.douban.com/subject/1873171/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif
"Testing Python : Applying Unit Testing, TDD, BDD and Acceptance Testing",0,0,"DavidSale,Wiley,2014-8-11,USD44.99",https://book.douban.com/subject/25953479/,https://img3.doubanio.com/view/subject/l/public/s27393933.jpg
Parallel Programming with Python,0,0,"JanPalach,PacktPublishing-ebooksAccount,2014-7-14,USD22.99",https://book.douban.com/subject/25868100/,https://img3.doubanio.com/view/subject/l/public/s27261581.jpg
Python Pocket Reference,0,0,"MarkLutz,O'ReillyMedia,2014-2-10,USD14.99",https://book.douban.com/subject/25830670/,https://img1.doubanio.com/view/subject/l/public/s27222198.jpg
Writing Idiomatic Python 2.7.3,0,0,"Knupp,Jeff",https://book.douban.com/subject/22154042/,https://img3.doubanio.com/view/subject/l/public/s25916390.jpg
A Primer on Scientific Programming with Python,0,0,"HansPetterLangtangen,Springer,2012-7-4,GBP53.99",https://book.douban.com/subject/11232098/,https://img3.doubanio.com/view/subject/l/public/s29623891.jpg
"Learning Python, Second Edition",0,0,"MarkLutz,DavidAscher,O'ReillyMedia,2003-12,USD39.99",https://book.douban.com/subject/1453163/,https://img1.doubanio.com/view/subject/l/public/s4316487.jpg
Python机器学习基础教程,0,0,"[德]安德里亚斯·穆勒,[美]莎拉·吉多,张亮,人民邮电出版社,2018-1,79.00元",https://book.douban.com/subject/30147778/,https://img3.doubanio.com/view/subject/l/public/s29694901.jpg
Learning Python Design Patterns,0,0,"GennadiyZlobin,PacktPublishing,2013-11-25,USD22.49",https://book.douban.com/subject/25788847/,https://img1.doubanio.com/view/subject/l/public/s27174168.jpg
Mastering Python Design Patterns,0,0,"SakisKasampalis,PacktPublishing-ebooksAccount,2015-2-12,USD44.99",https://book.douban.com/subject/26336439/,https://img3.doubanio.com/view/subject/l/public/s28018625.jpg
Python Web Penetration Testing Cookbook : Over 60 indispensable Python recipes to ensure you always have t,0,0,"CameronBuchanan,TerryIp,AndrewMabbitt,PacktPublishing,2015-6-30,USD44.99",https://book.douban.com/subject/26632092/,https://img1.doubanio.com/view/subject/l/public/s28306679.jpg
Explorations in Computing : An Introduction to Computer Science and Python Programming,0,0,"JohnS.Conery,ChapmanandHall,CRC,2014-9-24,USD79.95",https://book.douban.com/subject/26340753/,https://img3.doubanio.com/view/subject/l/public/s28022784.jpg
"Python for Secret Agents - Second Edition : Gather, analyze, and decode data to reveal hidden facts using Py",0,0,"StevenLott,PacktPublishing,2016-1-6,USD24.99",https://book.douban.com/subject/26690816/,https://img1.doubanio.com/view/subject/l/public/s28366488.jpg
Programming Google App Engine with Python : Build and Run Scalable Python Apps on Google's Infrastructure,0,0,"DanSanderson,O'ReillyMedia,2015-5-5,USD36.66",https://book.douban.com/subject/26278739/,https://img1.doubanio.com/view/subject/l/public/s27943499.jpg
Pandas for Everyone : Python Data Analysis,0,0,"DanielY.Chen,Addison-WesleyProfessional,2017-12-19,USD39.99",https://book.douban.com/subject/27125805/,https://img3.doubanio.com/view/subject/l/public/s29528882.jpg
Programming and Mathematical Thinking : A Gentle Introduction to Discrete Math Featuring Python,0,0,"AllanM.Stavely,NewMexicoTechPress,The,2014-4-29,USD29.95",https://book.douban.com/subject/25915747/,https://img1.doubanio.com/view/subject/l/public/s27312417.jpg
图解数据结构--使用Python : 使用Python,0,0,"吴灿铭,清华大学出版社,2018-3-1",https://book.douban.com/subject/30204082/,https://img3.doubanio.com/view/subject/l/public/s29759644.jpg
Python Programming Patterns,0,0,"ThomasW.Christopher,PrenticeHallPTR,2001-10-23,USD44.99",https://book.douban.com/subject/1421063/,https://img1.doubanio.com/view/subject/l/public/s1433739.jpg
A Primer on Scientific Programming with Python,0,0,"HansPetterLangtangen,Springer-VerlagBerlin,2009,USD59.95",https://book.douban.com/subject/4116081/,https://img3.doubanio.com/view/subject/l/public/s8427541.jpg
Practical Python,0,0,"MagnusLieHetland,Apress,2002-8-6,USD49.95",https://book.douban.com/subject/1806696/,https://img3.doubanio.com/view/subject/l/public/s26373640.jpg
"Programming Python, Second Edition with CD",0,0,"MarkLutz,O'ReillyMedia,Inc.,2001-03,USD59.99",https://book.douban.com/subject/1461768/,https://img1.doubanio.com/view/subject/l/public/s1479568.jpg
Python Scripting for ArcGIS,0,0,"PaulA.Zandbergen,EsriPress,2013-1-9,USD79.95",https://book.douban.com/subject/11403010/,https://img1.doubanio.com/view/subject/l/public/s27163797.jpg
Python Data Analysis,0,0,"IvanIdris,PacktPublishing-ebooksAccount,2014-10-27,USD49.99",https://book.douban.com/subject/26284922/,https://img3.doubanio.com/view/subject/l/public/s27967074.jpg
Python 编程指南,0,0,"(美)TimAltom&MitchChapman,中国水利水电出版社,2002-1,40.00元",https://book.douban.com/subject/1240563/,https://img3.doubanio.com/view/subject/l/public/s3326550.jpg
Python Parallel Programming Cookbook,0,0,"GiancarloZaccone,PacktPublishing-ebooksAccount,2015-9-1,USD49.99",https://book.douban.com/subject/26610859/,https://img3.doubanio.com/view/subject/l/public/s28295222.jpg
Beginning Python : From Novice to Professional,0,0,"MagnusLieHetland,Apress,2017-3-10,USD44.99",https://book.douban.com/subject/26883151/,https://img1.doubanio.com/view/subject/l/public/s29695968.jpg
The Practice of Computing Using Python,0,0,"WilliamF.Punch,RichardEnbody,Addison-Wesley,2012-2-25,USD115.20",https://book.douban.com/subject/11714416/,https://img3.doubanio.com/view/subject/l/public/s22721421.jpg
Python数据科学指南,0,0,"印度GopiSubramanian萨伯拉曼尼安,人民邮电出版社,2016-11-1,CNY79.00",https://book.douban.com/subject/26920856/,https://img3.doubanio.com/view/subject/l/public/s29169952.jpg
Python科学计算基础教程,0,0,"[印]HemantKumarMehta,陶俊杰,陈小莉,人民邮电出版社,2016-11,49.00元",https://book.douban.com/subject/26899714/,https://img3.doubanio.com/view/subject/l/public/s29114500.jpg
Software Architecture with Python,0,0,"AnandBalachandranPillai,PacktPublishing-ebooksAccount,2017-5-4,USD49.99",https://book.douban.com/subject/27038071/,https://img3.doubanio.com/view/subject/l/public/s29443935.jpg
Python新手使用Django架站的16堂课,0,0,"何敏煌,清华大学出版社,2017-5,89.00",https://book.douban.com/subject/27016321/,https://img3.doubanio.com/view/subject/l/public/s29422043.jpg
Mobile Python : Rapid prototyping of applications on the mobile platform (Symbia,0,0,"JürgenScheible,VilleTuulos,Wiley,2007-12-14,USD45.00",https://book.douban.com/subject/2333545/,https://img3.doubanio.com/view/subject/l/public/s2789594.jpg
Python Programming for the Absolute Beginner (Absolute Beginner),0,0,"MichaelDawson,CourseTechnologyPTR,2003-08-11,USD29.99",https://book.douban.com/subject/1461211/,https://img3.doubanio.com/view/subject/l/public/s1478960.jpg
Python and Tkinter Programming,0,0,"JohnEGraysonPh.D.,ManningPublications,2000-01,USD49.95",https://book.douban.com/subject/1886782/,https://img1.doubanio.com/view/subject/l/public/s4089167.jpg
Introduction to Computing Using Python : An Application Development Focus,0,0,"LjubomirPerkovic,JohnWiley&Sons,2012-1-31,GBP157.99",https://book.douban.com/subject/7962975/,https://img3.doubanio.com/view/subject/l/public/s7091052.jpg
Python Machine Learning Blueprints : Intuitive data projects you can relate to,0,0,"AlexanderT.Combs,PacktPublishing,2016-7-29,USD49.99",https://book.douban.com/subject/26871760/,https://img1.doubanio.com/view/subject/l/public/s29422848.jpg
"Derivatives Analytics with Python : Data Analysis, Models, Simulation, Calibration and Hedging",0,0,"YvesHilpisch,Wiley,2015-7-13,USD100.00",https://book.douban.com/subject/26361065/,https://img3.doubanio.com/view/subject/l/public/s28043266.jpg
Introduction to Programming in Python : An Interdisciplinary Approach,0,0,"RobertSedgewick,KevinWayne,RobertDondero,Addison-WesleyProfessional,2015-6-12,USD69.99",https://book.douban.com/subject/26582041/,https://img3.doubanio.com/view/subject/l/public/s28265931.jpg
"Introduction to Computing and Programming in Python, A Multimedia Approach (2nd Edition)",0,0,"MarkJ.Guzdial,BarbaraEricson,PrenticeHall,2009-07-11,USD107.00",https://book.douban.com/subject/4021399/,https://img3.doubanio.com/view/subject/l/public/s3968530.jpg
Python Scripting for Computational Science : Texts in Computational Science and Engineering,0,0,"HansPetterLangtangen,Springer,2008,$69.95",https://book.douban.com/subject/2376958/,https://img3.doubanio.com/view/subject/l/public/s2846405.jpg
Python参考手册 第4版 修订版,0,0,"DavidM.Beazley,人民邮电出版社,2016-10,89.00",https://book.douban.com/subject/26916700/,https://img3.doubanio.com/view/subject/l/public/s29515205.jpg
Building Python Real-Time Applications with Storm,0,0,"KartikBhatnagar,BarryHart,PacktPublishing,2015-12-2,USD29.99",https://book.douban.com/subject/26683588/,https://img3.doubanio.com/view/subject/l/public/s28359814.jpg
Foundations of Python Network Programming,0,0,"BrandonRhodes,JohnGoerzen,Apress,2014-10-20,USD49.99",https://book.douban.com/subject/26261907/,https://img3.doubanio.com/view/subject/l/public/s27818475.jpg
FreeCAD : Solid Modeling with the Power of Python,0,0,"BradColletteDanielFalck,PacktPublishing,2012-9-18,GBP12.99",https://book.douban.com/subject/20034570/,https://img3.doubanio.com/view/subject/l/public/s22892763.jpg
Python Unit Test Automation : Practical Techniques for Python Developers and Testers,0,0,"AshwinPajankar,Apress,2017-3-25,USD29.99",https://book.douban.com/subject/26985189/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif
"Discovering Computer Science : Interdisciplinary Problems, Principles, and Python Programming",0,0,"JessenHavill,ChapmanandHall,CRC,2015-7-30,USD89.95",https://book.douban.com/subject/26576394/,https://img3.doubanio.com/view/subject/l/public/s28260433.jpg
Practical Web Scraping for Data Science : Best Practices and Examples with Python,0,0,"SeppevandenBroucke,BartBaesens,Apress,2018-5-20,GBP27.99",https://book.douban.com/subject/30163896/,https://img1.doubanio.com/view/subject/l/public/s29709657.jpg
Django Design Patterns and Best Practices - Second Edition : Industry standard Python Web development techniques and solution,0,0,"ArunRavindran,PacktPublishing-ebooksAccount,2018-6-11,GBP33.99",https://book.douban.com/subject/30201958/,https://img1.doubanio.com/view/subject/l/public/s29747519.jpg
Flask Web Development : Developing Web Applications with Python 2nd Edition,0,0,"MiguelGrinberg,O'ReillyMedia,2018-3-25,USD44.99",https://book.douban.com/subject/30133382/,https://img3.doubanio.com/view/subject/l/public/s29680241.jpg
机器人Python极客编程入门与实战,0,0,"Python极客团队,电子工业出版社,2017-9,59.00",https://book.douban.com/subject/27099110/,https://img3.doubanio.com/view/subject/l/public/s29504560.jpg
Python程序设计（第3版）,0,0,"[美]JohnZelle,王海鹏,人民邮电出版社,2018-1-12,69.00元",https://book.douban.com/subject/27662927/,https://img3.doubanio.com/view/subject/l/public/s29663204.jpg
Introduction to Computation and Programming Using Python : With Application to Understanding Data,0,0,"JohnV.Guttag,TheMITPress,2016-8-12,USD45.00",https://book.douban.com/subject/26905855/,https://img3.doubanio.com/view/subject/l/public/s29129084.jpg
Data Structure and Algorithmic Thinking with Python : Data Structure and Algorithmic Puzzles,0,0,"NarasimhaKarumanchi,CareerMonkPublications,2015-1-29,USD39.99",https://book.douban.com/subject/26340738/,https://img3.doubanio.com/view/subject/l/public/s28022762.jpg
Python Data Science Essentials,0,0,"AlbertoBoschetti,LucaMassaron,PacktPublishing-ebooksAccount,2015-4-30,USD39.99",https://book.douban.com/subject/26383192/,https://img1.doubanio.com/view/subject/l/public/s28065459.jpg
Distributed Computing with Python,0,0,"FrancescoPierfederici,PacktPublishing,2016-5-5,USD34.99",https://book.douban.com/subject/26782172/,https://img3.doubanio.com/view/subject/l/public/s28671681.jpg
Python Pocket Reference : Pocket Reference,0,0,"MarkLutz,O'Reilly,2005,$9.95",https://book.douban.com/subject/1949295/,https://img3.doubanio.com/view/subject/l/public/s2886192.jpg
Understanding Network Hacks: Attack and Defense with Python,0,0,"BastianBallmann,Springer,2015-1-20,USD42.14",https://book.douban.com/subject/26632638/,https://img1.doubanio.com/view/subject/l/public/s28307328.jpg
Learning Python,0,0,"MarkLutz,DavidAscher,O'ReillyMedia,1999-4-14,USD34.95",https://book.douban.com/subject/1840672/,https://img3.doubanio.com/view/subject/l/public/s4567376.jpg
Mastering Object-Oriented Python,0,0,"StevenF.Lott,PacktPublishing,2014-4-22,USD45",https://book.douban.com/subject/25879746/,https://img3.doubanio.com/view/subject/l/public/s27274685.jpg
The Python 3 Standard Library by Example,0,0,"DougHellmann,Imprintunknown,2017-3-11",https://book.douban.com/subject/26909688/,https://img3.doubanio.com/view/subject/l/public/s29463861.jpg
ArcGIS下的Python编程 : 面向设计师的编程设计知识系统(PADKS),0,0,"江苏凤凰科学技术出版社,2015-6,128",https://book.douban.com/subject/26590934/,https://img3.doubanio.com/view/subject/l/public/s28275031.jpg
Python Essential Reference (3rd Edition) (Developer's Library),0,0,"DavidM.Beazley,Sams,2006-02-20,USD34.99",https://book.douban.com/subject/1758560/,https://img3.doubanio.com/view/subject/l/public/s1630064.jpg
Python 3 for Absolute Beginners,0,0,"TimHall,J–PStacey,Apress,2009-08-24,USD32.99",https://book.douban.com/subject/3643978/,https://img3.doubanio.com/view/subject/l/public/s5520990.jpg
Python高级编程,0,0,"卢克·斯内因格(LukeSneeringer),清华大学出版社,2016-11-1,CNY49.80",https://book.douban.com/subject/26931889/,https://img1.doubanio.com/view/subject/l/public/s29207539.jpg
Python数据抓取技术与实战,0,0,"潘庆和,赵星驰,电子工业出版社,2016-8-1,CNY49.00",https://book.douban.com/subject/26931892/,https://img3.doubanio.com/view/subject/l/public/s29207542.jpg
Learning Data Mining with Python,0,0,"RobertLayton,PacktPublishing-ebooksAccount,2015-7-31,USD44.99",https://book.douban.com/subject/26422579/,https://img3.doubanio.com/view/subject/l/public/s28107372.jpg
Python 3 Web Development Beginner's Guide,0,0,"MichelAnders,PacktPublishing,2011-5-12,USD44.99",https://book.douban.com/subject/6525823/,https://img3.doubanio.com/view/subject/l/public/s6515146.jpg
Python Programming Fundamentals,0,0,"KentD.Lee,2010年10月,$45.14",https://book.douban.com/subject/5363254/,https://img3.doubanio.com/view/subject/l/public/s4536714.jpg
The Practice of Computing using Python,0,0,"WilliamPunch,RichardEnbody,AddisonWesley,2010-03-07,USD105.00",https://book.douban.com/subject/4606883/,https://img1.doubanio.com/view/subject/l/public/s4215618.jpg
Modeling Techniques in Predictive Analytics with Python and R : A Guide to Data Science,0,0,"ThomasMiller,PearsonFTPress,2014-10-11,USD79.99",https://book.douban.com/subject/26333403/,https://img3.doubanio.com/view/subject/l/public/s28015600.jpg
Mastering Probabilistic Graphical Models using Python,0,0,"AnkurAnkan,AbinashPanda,PacktPublishing-ebooksAccount,2015-8-3,USD44.99",https://book.douban.com/subject/26422580/,https://img3.doubanio.com/view/subject/l/public/s28275782.jpg
Python 3 Text Processing with NLTK 3 Cookbook,0,0,"JacobPerkins,PacktPublishing-ebooksAccount,2014-9-1,USD44.99",https://book.douban.com/subject/25923357/,https://img3.doubanio.com/view/subject/l/public/s27319876.jpg
"Python for Probability, Statistics, and Machine Learning",0,0,"JoséUnpingco,Springer,2016-4-12,USD112.55",https://book.douban.com/subject/26760498/,https://img3.doubanio.com/view/subject/l/public/s28576362.jpg
Python For Bioinformatics,0,0,"JasonKinser,Jones&BartlettPublishers,2009-6-16,USD105.95",https://book.douban.com/subject/4220424/,https://img3.doubanio.com/view/subject/l/public/s6991453.jpg
Python for Scientists,0,0,"JohnM.Stewart,CambridgeUniversityPress,2014-8,£27.95",https://book.douban.com/subject/26052907/,https://img1.doubanio.com/view/subject/l/public/s27538558.jpg
An Introduction to Statistics with Python : With Applications in the Life Sciences,0,0,,https://book.douban.com/subject/26899427/,https://img3.doubanio.com/view/subject/l/public/s29113471.jpg
Programming ArcGIS 10.1 with Python Cookbook,0,0,"EricPimpler,PacktPublishing,2013-2-22,USD44.99",https://book.douban.com/subject/22165817/,https://img3.doubanio.com/view/subject/l/public/s27235533.jpg
Python Cookbook,0,0,"比兹利(DavidBeazley),琼斯(BrianK.Jones),东南大学出版社,2014-1-1,CNY98.00",https://book.douban.com/subject/25962876/,https://img3.doubanio.com/view/subject/l/public/s27412972.jpg
Pro Python,0,0,"J.BurtonBrowning,MartyAlchin,Apress,2014-12-24,USD49.99",https://book.douban.com/subject/26304858/,https://img3.doubanio.com/view/subject/l/public/s27986784.jpg
精通Python自然语言处理,0,0,,https://book.douban.com/subject/27119275/,https://img1.doubanio.com/view/subject/l/public/s29711827.jpg
Beginning Python (Programmer to Programmer),0,0,"PeterC.Norton,AlexSamuel,DaveAitel,EricFoster-Johnson,LeonardRichardson,JasonDiamond,AleathaParker,MichaelRoberts,Wrox,2005-08-05,USD34.99",https://book.douban.com/subject/1868776/,https://img1.doubanio.com/view/subject/l/public/s4262507.jpg
Introduction to Programming Using Python,0,0,"Liang,Y.Daniel,2012-1,$118.88",https://book.douban.com/subject/11714119/,https://img3.doubanio.com/view/subject/l/public/s11378225.jpg
Next-Generation Web Frameworks in Python,0,0,"LizaDaly,O'Reilly,April09,2007",https://book.douban.com/subject/3004928/,https://img3.doubanio.com/view/subject/l/public/s2960324.jpg
Exploring Python,0,0,"TimothyBudd,McGraw-HillScience,Engineering,Math,2009-02-17,$90.40",https://book.douban.com/subject/3607846/,https://img3.doubanio.com/view/subject/l/public/s3667873.jpg
"Doing Math with Python : Use Programming to Explore Algebra, Geometry, Calculus, and More",0,0,"AmitSaha,NoStarchPress,2015-3-25,USD29.95",https://book.douban.com/subject/26284932/,https://img3.doubanio.com/view/subject/l/public/s27967083.jpg
算法与程序设计基础（Python版）,0,0,"吴萍,朱晴婷,蒲鹏,清华大学出版社,2015-2-1,39",https://book.douban.com/subject/26338431/,https://img3.doubanio.com/view/subject/l/public/s28020543.jpg
Python和HDF 5大数据应用,0,0,"胡世杰,人民邮电出版社,2016-2,39.00元",https://book.douban.com/subject/26731481/,https://img3.doubanio.com/view/subject/l/public/s29517794.jpg
Learning Selenium Testing Tools with Python,0,0,"UnmeshGundecha,PacktPublishing-ebooksAccount,2014-12-29,USD44.99",https://book.douban.com/subject/26299640/,https://img3.doubanio.com/view/subject/l/public/s27981863.jpg
Python Requests Essentials,0,0,"RakeshVidyaChandra,BalaSubrahmanyamVaranasi,PacktPublishing-ebooksAccount,2015-6-30,USD39.99",https://book.douban.com/subject/26428434/,https://img1.doubanio.com/view/subject/l/public/s28113478.jpg
Writing Idiomatic Python 3.3,0,0,"Knupp,Jeff",https://book.douban.com/subject/22154058/,https://img3.doubanio.com/view/subject/l/public/s25916404.jpg
Python机器学习算法,0,0,"赵志勇,电子工业出版社,2017-7,69.00",https://book.douban.com/subject/27076219/,https://img3.doubanio.com/view/subject/l/public/s29490101.jpg
Python金融实战,0,0,,https://book.douban.com/subject/27076214/,https://img1.doubanio.com/view/subject/l/public/s29652227.jpg
"Math Adventures with Python : Fractals, Automata, 3D Graphics, and More!",0,0,"PeterFarrell,NoStarchPress,2018-11-13,GBP24.99",https://book.douban.com/subject/30206419/,https://img3.doubanio.com/view/subject/l/public/s29752110.jpg
Introduction to Computer Science Using Python,0,0,"Dierbach,Charles,2012-12,$133.62",https://book.douban.com/subject/7962762/,https://img3.doubanio.com/view/subject/l/public/s24466483.jpg
The Python Language Reference Manual,0,0,"GuidoVanRossum,NetworkTheoryLtd.,2003-9-1,USD19.95",https://book.douban.com/subject/1458409/,https://img3.doubanio.com/view/subject/l/public/s3124943.jpg
Python Data Science Cookbook,0,0,"GopiSubramanian,PacktPublishing-ebooksAccount,2015-11,USD49.99",https://book.douban.com/subject/26630181/,https://img1.doubanio.com/view/subject/l/public/s28348508.jpg
Python Geospatial Development - Second Edition,0,0,"ErikWestra,PacktPublishing,2013-5-24,USD49.99",https://book.douban.com/subject/24833377/,https://img3.doubanio.com/view/subject/l/public/s27163801.jpg
Python for Secret Agents,0,0,"StevenF.Lott,PacktPublishing-ebooksAccount,2014-8-22,USD27.99",https://book.douban.com/subject/25978198/,https://img1.doubanio.com/view/subject/l/public/s27458549.jpg
Deep Learning with Python : A Hands-on Introduction,0,0,"NikhilKetkar,Apress,2017-11-5,USD40.07",https://book.douban.com/subject/27030685/,https://img1.doubanio.com/view/subject/l/public/s29500248.jpg
Data Structures and Algorithms with Python,0,0,"Lee,KentD.,Hubbard,Steve,Springer,2015-1-22,EUR50.84",https://book.douban.com/subject/26594408/,https://img3.doubanio.com/view/subject/l/public/s28278596.jpg
Fundamentals of Python : From First Programs through Data Structures,0,0,"KennethA.Lambert,CourseTechnology,2009-1-8,USD144.95",https://book.douban.com/subject/4528649/,https://img3.doubanio.com/view/subject/l/public/s8885142.jpg
Python设计模式（第2版）,0,0,"[印]ChetanGiridhar,韩波,人民邮电出版社,2017-8,39.00元",https://book.douban.com/subject/27091288/,https://img3.doubanio.com/view/subject/l/public/s29508306.jpg
Python Power! : The Comprehensive Guide,0,0,"MattTelles,CourseTechnologyPTR,2007-07-24,USD34.99",https://book.douban.com/subject/2607791/,https://img3.doubanio.com/view/subject/l/public/s3877400.jpg
Internet Programming with Python,0,0,"AaronWatters,GuidoVanRossum,JamesC.Ahlstrom,GuidoVanRossum,JamesCAhlstrom,GuidovRossum,M&TBooks,1996-09-30,USD34.95",https://book.douban.com/subject/1774155/,https://img3.doubanio.com/view/subject/l/public/s4089166.jpg
Numerical Methods in Engineering with Python,0,0,"JaanKiusalaas,CambridgeUniversityPress,2005-07-25,USD91.00",https://book.douban.com/subject/2379220/,https://img3.doubanio.com/view/subject/l/public/s2849326.jpg
Python 2.1 Bible,0,0,"DaveBrueck,StephenTanner,Wiley,2001-06-29,USD60.00",https://book.douban.com/subject/1475843/,https://img3.doubanio.com/view/subject/l/public/s4245890.jpg
Monty Python's Spamalot,0,0,"Idle,Eric,HalLeonardCorporation,2005-09-01,USD17.95",https://book.douban.com/subject/1864417/,https://img3.doubanio.com/view/subject/l/public/s1797935.jpg
Python Programming In Context,0,0,"BradleyN.Miller,DavidL.Ranum,Jones&BartlettLearning,2008-9-5,USD154.95",https://book.douban.com/subject/3842893/,https://img1.doubanio.com/view/subject/l/public/s4549509.jpg
"The Complete Ball Python : A Comprehensive Guide to Care, Breeding and Genetic Mutations",0,0,"KevinMcCurley,ECO&Serpent'sTaleNatHistBooks,2005",https://book.douban.com/subject/3842895/,https://img3.doubanio.com/view/subject/l/public/s3877401.jpg
Porting to Python 3 : An in-depth guide,0,0,"LennartRegebro,CreateSpace,2011-3-2,USD29.99",https://book.douban.com/subject/6120545/,https://img1.doubanio.com/view/subject/l/public/s4711148.jpg
